id;sentencas;documento
0ccd89951e90442aae90f3a9dbc3cb75;['O que pode ensinar um professor?'];O que pode ensinar um professor?
9b4893be3ceb45c2be60797c42a1e343;['O que um professor precisa para exercer a profissão?'];O que um professor precisa para exercer a profissão?
824a7cde3e8348ecbf050e5d582d464d;['Por que é necessário que um professor tenha qualificações acadêmicas e pedagógicas?'];Por que é necessário que um professor tenha qualificações acadêmicas e pedagógicas?
58126cbf69fa492181a264a40e3aa47a;['Qual o dia mundial dos professores?'];Qual o dia mundial dos professores?
9d8269df2477477d8df6635bf7612027;['Qual obra alertava para a importância do papel do professor na formação do cidadão?'];Qual obra alertava para a importância do papel do professor na formação do cidadão?
b40be90835fa413fa7c65547c4bfdf3d;['A quem a coordenação de curso deve solicitar o oferecimento das turmas?'];A quem a coordenação de curso deve solicitar o oferecimento das turmas?
c82bc430ce024bb7819ba16fa82ab1f6;['Quantos dias no mínimo os lançamentos do período letivo especial no Siscad devem anteceder a data de matrícula do período letivo regular subsequente?'];Quantos dias no mínimo os lançamentos do período letivo especial no Siscad devem anteceder a data de matrícula do período letivo regular subsequente?
cb63d786efff403ba85f3fad95a6042e;['Como será verificado o rendimento do acadêmico?'];Como será verificado o rendimento do acadêmico?
2606e7c4ec6247bc8dc21758266ec8c1;['Do que a aprovação nas disciplinas depende?'];Do que a aprovação nas disciplinas depende?
90da683ef5c044979c60eab9072e9c49;['Qual o prazo mínimo para a divulgação das notas de todas as avaliações que comporão a média de aproveitamento?'];Qual o prazo mínimo para a divulgação das notas de todas as avaliações que comporão a média de aproveitamento?
707db634b1854b0dbfacfeaa112aefe9;['Quantas avaliações obrigatórias devem haver em cada disciplina?'];Quantas avaliações obrigatórias devem haver em cada disciplina?
e3e55e17e929475a80eb4147a4e7d478;['Quantas avaliações optativas devem haver em cada disciplina?'];Quantas avaliações optativas devem haver em cada disciplina?
fae4ebdaf7aa482b978b7b0b472b141f;['A matrícula em disciplinas isoladas depende de quê?'];A matrícula em disciplinas isoladas depende de quê?
38643f4a251d492e8558039f49c54a8f;['A quem deve ser solicitado o aproveitamento das disciplinas cursadas em outro curso de graduação?'];A quem deve ser solicitado o aproveitamento das disciplinas cursadas em outro curso de graduação?
01ca0fcf3d2744a68ea0efb6e97dcee9;['Em quais matérias o aluno especial não pode se matricular?'];Em quais matérias o aluno especial não pode se matricular?
d67dd5989ed6424195a43beeaf28488a;['Estudos realizados no exterior podem ser aproveitados?'];Estudos realizados no exterior podem ser aproveitados?
9551f0397d794b43b08d67a8d5d88683;['O aproveitamento de estudos é feito de acordo com o quê?'];O aproveitamento de estudos é feito de acordo com o quê?
e61d0bea45c54cc8a05724ac941191bd;['Quando os alunos especiais podem fazer matrícula em disciplinas isoladas?'];Quando os alunos especiais podem fazer matrícula em disciplinas isoladas?
5d670b9c1fa442129c2c4cd6348c4392;['Quais disciplinas possuem tratamento diferenciado quanto ao processo de verificação de aprendizagem?'];Quais disciplinas possuem tratamento diferenciado quanto ao processo de verificação de aprendizagem?
cb9a0ac3fafd4772b5735300a0e1223a;['Quais os resultados finais que devem ser registrados para trabalho de conclusão de curso?'];Quais os resultados finais que devem ser registrados para trabalho de conclusão de curso?
9f3db258b4f4402cb4f4dc104deafa7a;['O que o professor deve consignar ao acadêmico?'];O que o professor deve consignar ao acadêmico?
b82ae73f31f4463690ee784902d45094;['Onde devem ser lançadas as notas e as frequências?'];Onde devem ser lançadas as notas e as frequências?
2f91caf3322742e190beae0fd37262d3;['Qual deve ser a frequência do acadêmico para que seja aprovado em uma disciplina?'];Qual deve ser a frequência do acadêmico para que seja aprovado em uma disciplina?
73fc0c9b75344150be634b3d1d31dd1f;['Quem deve corrigir e previnir altos índices de reprovação?'];Quem deve corrigir e previnir altos índices de reprovação?
f1ad5c3ebd6d4547828c44cc40b25adb;['A matriz curricular do curso é composta pelo quê?'];A matriz curricular do curso é composta pelo quê?
2cf2ee19e7554fda84549716ae55a497;['Onde está prevista a carga horária dos componentes curriculares?'];Onde está prevista a carga horária dos componentes curriculares?
8637bc2697a54319a2cfeb298d8873e0;['Qual a modalidade de curso de graduação que forma profissionais?'];Qual a modalidade de curso de graduação que forma profissionais?
0fd9989c6b1e485793a9127aecbcace8;['Ocorre uma interação entre quem nas hora-aula?'];Ocorre uma interação entre quem nas hora-aula?
c7a62b0559c64dc4b05427dfb1249091;['Onde está calculado o tempo máximo para integralização curricular?'];Onde está calculado o tempo máximo para integralização curricular?
2b39c68e2909418692137633f67bab3b;['Onde são desenvolvidos os conteúdos de uma disciplina?'];Onde são desenvolvidos os conteúdos de uma disciplina?
5fd244c2f54f4ad39a13b18d05b330d1;['Quem é excluído por jubilação perde o vínculo acadêmico com quem?'];Quem é excluído por jubilação perde o vínculo acadêmico com quem?
bd3fcc6f14164d3eb6c17f06ab17db8d;['O regime de exercícios domiciliares substitui o quê?'];O regime de exercícios domiciliares substitui o quê?
c28f03af0ecd4a30adae284a8e975534;['Onde são realizadas as atividades dos acadêmicos em regime de exercícios domiciliares?'];Onde são realizadas as atividades dos acadêmicos em regime de exercícios domiciliares?
45126b93eec143108826eb0349f25cad;['Para que serve a modalidade de graduação licenciatura?'];Para que serve a modalidade de graduação licenciatura?
f3a38e6e0cb6480bac4b6661a9558acc;['Quando o acadêmico em regime de exercícios domiciliares poderá prestar as provas que foram aplicadas durante o afastamento?'];Quando o acadêmico em regime de exercícios domiciliares poderá prestar as provas que foram aplicadas durante o afastamento?
b50c786c034a488783b91b53d18eea12;['Em qual ano os alunos de colação de grau poderão ser matriculados em disciplinas sem que tenham cumprido todos os pré-requisitos?'];Em qual ano os alunos de colação de grau poderão ser matriculados em disciplinas sem que tenham cumprido todos os pré-requisitos?
c308a5365bea44458a70619f4b131df0;['O que deve ser respeitado na inscrição das disciplinas?'];O que deve ser respeitado na inscrição das disciplinas?
1d08c07117614de580bc5926080e4e3f;['Quais as fases de renovação de matrícula?'];Quais as fases de renovação de matrícula?
8688787b73264345b108790dd2e9b90d;['Quando a renovação de matrícula é convertida em trancamento?'];Quando a renovação de matrícula é convertida em trancamento?
a4a83e154fa049c6b3ae74d9feeb7b55;['Quem aprova a validação da matrícula?'];Quem aprova a validação da matrícula?
7f4970992d934136a086d3f3a7ee18ef;['Quem deve apresentar o formulário de inscrição na confirmação de matrícula?'];Quem deve apresentar o formulário de inscrição na confirmação de matrícula?
d5175c4a188f481598d2ec8fb650b7bb;['O ano letivo compreende quais períodos regulares de atividades?'];O ano letivo compreende quais períodos regulares de atividades?
dea36858d4594186b3db4e3c76e410f1;['O calendário acadêmico é aprovado por quem?'];O calendário acadêmico é aprovado por quem?
aba04e9bfad3472fa09c805a1dfab192;['Quando são oferecidos os períodos letivos especiais?'];Quando são oferecidos os períodos letivos especiais?
68aac2a4a7d84720bb2b89fdb0fc2a75;['Quantos dias os períodos regulares de um ano letivo abrangem?'];Quantos dias os períodos regulares de um ano letivo abrangem?
8f69bb52f0e64fd4beeb11f193c74bb5;['Quem estabelece os prazos para a efetivação das atividades acadêmicas?'];Quem estabelece os prazos para a efetivação das atividades acadêmicas?
642da8863a544dd9b797a1e07c80dc9c;['Com o que será completada a carga horária se for constatada a falta para integralização curricular?'];Com o que será completada a carga horária se for constatada a falta para integralização curricular?
abc472f3313d46e390660c09d33c1aeb;['O Colegiado de Curso poderá propor alterações na matriz curricular?'];O Colegiado de Curso poderá propor alterações na matriz curricular?
2ccbd7ca37c44d2fb6ebae52d43e1982;['Qual a finalidade da elaboração do plano de estudos?'];Qual a finalidade da elaboração do plano de estudos?
f7b6abab240c4517a7dfbc4b3f238b75;['Quem elabora o plano de estudos do acadêmico quando ocorre migração para uma nova matriz curricular?'];Quem elabora o plano de estudos do acadêmico quando ocorre migração para uma nova matriz curricular?
af087165a5bf42c289582e0cba742ebc;['A quem o acadêmico deve ir para revisar suas avaliações acadêmicas?'];A quem o acadêmico deve ir para revisar suas avaliações acadêmicas?
af559d670d4d46808384d1cd6d52d757;['Por quantos docentes deve ser composta a comissão?'];Por quantos docentes deve ser composta a comissão?
83cf2a7d71c54139a8a3bb3fdae0ed91;['Qual o prazo para o acadêmico requisitar revisão da avaliação acadêmica?'];Qual o prazo para o acadêmico requisitar revisão da avaliação acadêmica?
4908f7899dab4f7f94185e14463ac4b3;['Quem será responsável por alterar a nota do aluno no Siscad?'];Quem será responsável por alterar a nota do aluno no Siscad?
0027d83cc75c4c3da3aec1fdc0899ccd;['O que acontece caso o candidato não compareça no prazo estabelecido em edital para matrícula?'];O que acontece caso o candidato não compareça no prazo estabelecido em edital para matrícula?
000e4c149804458b91f5746015631048;['Onde está mencionada a documentação que deve ser providenciada pelo candidato ingressante?'];Onde está mencionada a documentação que deve ser providenciada pelo candidato ingressante?
9f399c4fe1a94ce2b22ece8cbdf79d1b;['Ao que o abono de faltas deve obedecer?'];Ao que o abono de faltas deve obedecer?
1aa9182da0064827bbf0d2d36df9e381;['Qual o prazo para a recontagem de frequência?'];Qual o prazo para a recontagem de frequência?
44577dc1be7040b6a5c6180e7a7da4ab;['Quando o professor da disciplina deve divulgar o número de presenças?'];Quando o professor da disciplina deve divulgar o número de presenças?
cc9cefb6786542a682c0b99f26bd4358;['Quem controla e registra a frequência das atividades acadêmicas?'];Quem controla e registra a frequência das atividades acadêmicas?
3dde822521e843fb894d273aa07c8deb;['O turno matutino compreende as atividades realizadas em quais horas?'];O turno matutino compreende as atividades realizadas em quais horas?
e009ce4de3054b4bb10aaa8b83b3a316;['Onde são definidos os prazos para elaboração dos horários das aulas?'];Onde são definidos os prazos para elaboração dos horários das aulas?
9e9888a80fe84769aa7621bd91d5eb13;['Quem a coordenação de curso consulta para elaborar o horário das aulas?'];Quem a coordenação de curso consulta para elaborar o horário das aulas?
aabfe6839a8946b9b6ed24176fc1d91b;['Quem elabora os horários das aulas?'];Quem elabora os horários das aulas?
a1fde14ef5a24dcb97aeae61e34cbf39;['Em quais casos o acadêmico pode trancar a matrícula nos dois primeiros períodos letivos?'];Em quais casos o acadêmico pode trancar a matrícula nos dois primeiros períodos letivos?
c4f76795c7e8463dbb10fd200641e531;['Por quanto tempo a matrícula pode ser trancada?'];Por quanto tempo a matrícula pode ser trancada?
503c6a7fea484959b9c3de5dec6e630a;['O que o professor deve apresentar aos alunos na primeira aula?'];O que o professor deve apresentar aos alunos na primeira aula?
13d4fe43c9504e05a5923b0ef30b9d18;['Qual o prazo de aprovação do plano de ensino das disciplinas?'];Qual o prazo de aprovação do plano de ensino das disciplinas?
be42390dcdb14e71bf9f76245b833ea3;['Quando os professores podem lançar no Siscad?'];Quando os professores podem lançar no Siscad?
dbbd4120003049fbb90ec5fc28dcbf53;['Quantos alunos no mínimo as turmas devem ter nos períodos letivos regulares?'];Quantos alunos no mínimo as turmas devem ter nos períodos letivos regulares?
105dd9b6709b4b4996af1dfe667b1692;['Para que o dia letivo deve ser considerado?'];Para que o dia letivo deve ser considerado?
085ff9cd23c74dc4a8c7b3fe6a6fd05d;['Qual a duração de um período letivo especial?'];Qual a duração de um período letivo especial?
51b282c3346b461c8006f338ed5c0bd6;['Qual o número mínimo de alunos para uma turma de período letivo especial?'];Qual o número mínimo de alunos para uma turma de período letivo especial?
3a04d81a9c6e4d50bcb2470019978a45;['Qual o objetivo do período letivo especial?'];Qual o objetivo do período letivo especial?
66e7ede75e164a97875195dfdd5927d9;['Em que os profissionais formados em cursos de graduação tecnológicos ou superiores de tecnologias são especializados?'];Em que os profissionais formados em cursos de graduação tecnológicos ou superiores de tecnologias são especializados?
deaad70fb20a415cb82109bdf64c9768;['O que o Siscad controla, acompanha e divulga?'];O que o Siscad controla, acompanha e divulga?
1518158d59294d80b66da0b776086bac;['O que o concluinte de cursos tecnológicos recebem?'];O que o concluinte de cursos tecnológicos recebem?
7cdcc7b1310548f29c60fbd337a1a478;['O que os cursos tecnológicos conferem ao diplomado?'];O que os cursos tecnológicos conferem ao diplomado?
b7a9cb53d988487b9b8826ceeb5ee00f;['O que é Siscad?'];O que é Siscad?
e88ce7b72b864607a3ba7f55a782dcbd;['O que o trabalho de conclusão de curso vincula?'];O que o trabalho de conclusão de curso vincula?
d014fd6897e240d7a8de47482c6715a0;['O que o trancamento de matrícula permite ao acadêmico?'];O que o trancamento de matrícula permite ao acadêmico?
0ee23a8c2c064706afc6d0dfed753e40;['Onde estão os prazos para aproveitamento de estudos?'];Onde estão os prazos para aproveitamento de estudos?
4d837be563594345b5ccb94612982dd0;['Onde o acadêmico pode solicitar aproveitamento dos estudos?'];Onde o acadêmico pode solicitar aproveitamento dos estudos?
fa802e95d73d451f9cb2518acdfcf482;['Quais disciplinas não são aproveitáveis pelo aproveitamento de estudos?'];Quais disciplinas não são aproveitáveis pelo aproveitamento de estudos?
4a430f28ba8744828387305b0fcce389;['Quantas vezes o aproveitamento de estudos pode ser solicitado?'];Quantas vezes o aproveitamento de estudos pode ser solicitado?
f83df1536281499bb4f22d46ef32e7e0;['A partir de qual momento o tempo cursado será contabilizado?'];A partir de qual momento o tempo cursado será contabilizado?
ec2eabdba8b040079e78f00659aa2072;['Por que a contagem do tempo cursado é feita a partir do ingresso do acadêmico na UFMS?'];Por que a contagem do tempo cursado é feita a partir do ingresso do acadêmico na UFMS?
0dcfa328ec324b0a98da6bda07980f8a;['Quem atribui o código DS nas disciplinas dispensadas no histórico escolar do aluno?'];Quem atribui o código DS nas disciplinas dispensadas no histórico escolar do aluno?
fed1368654f24256a03bc531cd30e8ad;['A quem o coordenador de curso deve consultar se necessário?'];A quem o coordenador de curso deve consultar se necessário?
da713990a3594134a1843b03082e2fb3;['Em qual semestre o acadêmico deve ser enquadrado de preferência?'];Em qual semestre o acadêmico deve ser enquadrado de preferência?
a483f5977b9e4492add28bb1b6ec9b85;['Em qual semestre o acadêmico deve ser enquadrado no caso de existir pré-requisitos que o impeçam de se matricular no semestre mais próximo ao inicial em que apresentar maior carga horária de disciplinas a serem cursadas?'];Em qual semestre o acadêmico deve ser enquadrado no caso de existir pré-requisitos que o impeçam de se matricular no semestre mais próximo ao inicial em que apresentar maior carga horária de disciplinas a serem cursadas?
3be9030cc654497ca7efe63bf7588039;['O coordenador de curso deve elaborar o plano de estudos após a análise de quê?'];O coordenador de curso deve elaborar o plano de estudos após a análise de quê?
a3d3f5c2035d41bfb30c4b79b2472271;['O que determina o semestre de enquadramento do aluno?'];O que determina o semestre de enquadramento do aluno?
6195e07726c44dfdb5db36360e8f6ebd;['O que o coordenador de curso verifica na análise do currículo?'];O que o coordenador de curso verifica na análise do currículo?
47d46519fe4241fcacde161a08cea75a;['Quais os possíveis tipos de disciplinas dispensadas?'];Quais os possíveis tipos de disciplinas dispensadas?
a6141490bd8e4263a72108bec0498f81;['Quem elabora o plano de estudos do aluno que está aproveitando os estudos?'];Quem elabora o plano de estudos do aluno que está aproveitando os estudos?
cc46b244f9be46528ba5762d1a185329;['Como o acadêmico pode autenticar a fotocópia na Secretaria Acadêmica?'];Como o acadêmico pode autenticar a fotocópia na Secretaria Acadêmica?
916834a1996e4e8fb4bc41725026bae8;['O que o plano de ensino deve conter?'];O que o plano de ensino deve conter?
1c317eeaba7e4b289008c9d87285666b;['Como deve ser complementada a carga horária faltante em caso de falta de cargha horária para integralização curricular?'];Como deve ser complementada a carga horária faltante em caso de falta de cargha horária para integralização curricular?
56425fe7332a40bcab18064db2c634ed;['O que deve ser incluído no plano de estudos referente ao curso na UFMS?'];O que deve ser incluído no plano de estudos referente ao curso na UFMS?
d98b81dafbcf4dbe87e6bce09890667f;['Qual a carga horária em hora-aula para disciplinas dispensadas?'];Qual a carga horária em hora-aula para disciplinas dispensadas?
ae56732954db4bfc97af34e26334c3a2;['A hora-aula deve ser de quantos minutos caso o histórico escolar não a indicar explicitamente?'];A hora-aula deve ser de quantos minutos caso o histórico escolar não a indicar explicitamente?
959d07e5ec6a437299bf60a7cea9b658;['Qual valor deve ser utilizado caso a hora-aula convertida não seja inteiro?'];Qual valor deve ser utilizado caso a hora-aula convertida não seja inteiro?
c5b91607511d4ce18b0adf9df2448842;['Como é computada a carga horária de participação em órgãos colegiados?'];Como é computada a carga horária de participação em órgãos colegiados?
29e53c012cde4600ac96f3343d78fcf3;['Onde deve constar a carga horária para comprovação da realização da atividade?'];Onde deve constar a carga horária para comprovação da realização da atividade?
89a4d3daae9d487f981a7170b4e3d5d7;['Qual a carga horária para publicação de trabalhos?'];Qual a carga horária para publicação de trabalhos?
06759927776b4321889dbeb37b29582c;['Quantas horas conta cada reunião de participação em órgãos colegiados?'];Quantas horas conta cada reunião de participação em órgãos colegiados?
292c6230294a4ef19cc95ed417dd9d01;['Quanto do questionário deve ser respondido para que a carga horária de resposta ao questionário do estudante da Comissão Própria de Avaliação da UFMS seja válida?'];Quanto do questionário deve ser respondido para que a carga horária de resposta ao questionário do estudante da Comissão Própria de Avaliação da UFMS seja válida?
ef5197b438e64597af76a00c4d3cd2b8;['Atividades complementares não previstas no edital podem ser computadas?'];Atividades complementares não previstas no edital podem ser computadas?
6cf24c63581147e2aa98654f006f5cfe;['O que deve ser feito para que a carga horária das atividades complementares sejam computadas?'];O que deve ser feito para que a carga horária das atividades complementares sejam computadas?
a276eac35a5f4e738c0d34da56cbed05;['Quais os possíveis resultados finais para as atividades complementares?'];Quais os possíveis resultados finais para as atividades complementares?
488c1544f2bf4b78942b83a2c0a899be;['Como deve ser comprovada a monitoria de ensino?'];Como deve ser comprovada a monitoria de ensino?
ff18fa0b3a254a908e82e91ddee203fd;['O que deve conter no certificado de participação em eventos científicos?'];O que deve conter no certificado de participação em eventos científicos?
0f6e8e08b08d471184abddbf0604f587;['Quem emite a declaração de realização de monitoria?'];Quem emite a declaração de realização de monitoria?
d273fe3ba6364cd5abee71304e23fc2a;['Em qual semestre as atividades complementares podem ser feitas?'];Em qual semestre as atividades complementares podem ser feitas?
ef00ef4574a04106be156421a3f658f9;['Quais atividades estão inclusas nas atividades complementares?'];Quais atividades estão inclusas nas atividades complementares?
5def773266584a979d37f1dbafae4f0f;['Quais tipos de eventos científicos podem ser utilizados para integralização da carga horária das atividades complementares?'];Quais tipos de eventos científicos podem ser utilizados para integralização da carga horária das atividades complementares?
2089d007255b436e9a5ec1212284ab5f;['Qual a carga horária das atividades complementares?'];Qual a carga horária das atividades complementares?
796c10e0d97445779f4f1a2c5d9bbe50;['Como deve ser feito o pedido de aproveitamento das atividades complementares?'];Como deve ser feito o pedido de aproveitamento das atividades complementares?
c62511babcc444ae9f76d9c672ab30a7;['O que deve ser anexado ao pedido de aproveitamento das atividades complementares?'];O que deve ser anexado ao pedido de aproveitamento das atividades complementares?
5fa56370fe8e4793b5a43ba3037cd895;['Onde deve ser entregue o pedido de aproveitamento das atividades complementares?'];Onde deve ser entregue o pedido de aproveitamento das atividades complementares?
87ea7b87e9464969824a2c692e0b8994;['Quando devem ser encaminhados os pedidos de aproveitamento de atividades complementares?'];Quando devem ser encaminhados os pedidos de aproveitamento de atividades complementares?
6c03cedf75dd46719f842e5cc8fee53c;['É necessário que a cópia dos documentos comprobatórios seja autenticada?'];É necessário que a cópia dos documentos comprobatórios seja autenticada?
f7b19b088f2b49898b918a1e1165954a;['Como o TCC é compreendida em instituições?'];Como o TCC é compreendida em instituições?
ae1d5a162c1a4da8a43166cd349755b5;['O que acontece se o aluno reprovar no TCC?'];O que acontece se o aluno reprovar no TCC?
b622ab3dc23f4c4fa631b76c3449a259;['O que envolve o TCC em cursos ligados à ciências?'];O que envolve o TCC em cursos ligados à ciências?
562f033e08764206a892b95b8c5d6ec9;['Quantos professores compõem a banca examinadora?'];Quantos professores compõem a banca examinadora?
76126379c22e4ec78550572f7fa06b4b;['Como o tema deve ser procurado?'];Como o tema deve ser procurado?
559ecbc0c69b45eb8093bded6740f350;['O que o tema do TCC deve atender?'];O que o tema do TCC deve atender?
308fb57893774e988fa46c855f6e4271;['Qual tema de TCC é recomendado?'];Qual tema de TCC é recomendado?
b43c4985ff5249c49e0506e903527dad;['Quanto tempo o aluno passará escrevendo o TCC?'];Quanto tempo o aluno passará escrevendo o TCC?
6e6db729697b4b5ba2ca01d4b6c9c829;['Como o trabalho de conclusão de curso é utilizado?'];Como o trabalho de conclusão de curso é utilizado?
5ffb70855b284349863d8b2a2e447c50;['O que o trabalho de conclusão de curso contempla?'];O que o trabalho de conclusão de curso contempla?
3a3ac7b622224437af13bde92e57c3ca;['Ao que os impasses e problemas trazidos pela difusão das novas tecnologias estão relacionados?'];Ao que os impasses e problemas trazidos pela difusão das novas tecnologias estão relacionados?
4a9655eba0094bab94312408ba385223;['Em quais áreas a TI é uma grande força?'];Em quais áreas a TI é uma grande força?
129a155d098d4a2f9a66d06ea95138fa;['O que a difusão das novas tecnologias de informação trouxe além das facilidades?'];O que a difusão das novas tecnologias de informação trouxe além das facilidades?
4e0d8cf561384af29bee1345bd55b543;['O que modificou as bibliotecas e os centros de documentação?'];O que modificou as bibliotecas e os centros de documentação?
f71500e2feec42198524d833bc76cd14;['O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu?'];O que o desenvolvimento cada vez mais rápido de novas tecnologias reduziu?
997c26e6d4ce49a1bddbb96d9bf44519;['Por que a difusão das novas tecnologias trouxe problemas relativos ao direito de informação dos indivíduos?'];Por que a difusão das novas tecnologias trouxe problemas relativos ao direito de informação dos indivíduos?
d4e72ad45eee4e64bd9e37a82ecc91b9;['Quem coleta informações sobre os indivíduos?'];Quem coleta informações sobre os indivíduos?
85b1de669bde4998bf7c5943bd3e3558;['Do que os gestores esquecem com tantos recursos disponíveis?'];Do que os gestores esquecem com tantos recursos disponíveis?
7dba25a618d340b489e9bee61df92fcc;['O que nem sempre são pequenos na área de tecnologia?'];O que nem sempre são pequenos na área de tecnologia?
639ea354db9c4786adcd97fc2302d949;['O que pode acontecer caso uma empresa possua mais uma porta para o mundo aberta?'];O que pode acontecer caso uma empresa possua mais uma porta para o mundo aberta?
b00ae30b57474b6caf78a263466b84a6;['O que pode tornar a tecnologia da informação um risco?'];O que pode tornar a tecnologia da informação um risco?
ce96bf83cc5d4fe09b8b525b5d94a6ff;['Por que é importante ressaltar os problemas que a tecnologia traz para as empresas?'];Por que é importante ressaltar os problemas que a tecnologia traz para as empresas?
d93d86d7f8444a579b6d53f6a9f17a91;['Qual quesito da gestão da tecnologia da informação não acompanha o mesmo ritmo das políticas de segurança?'];Qual quesito da gestão da tecnologia da informação não acompanha o mesmo ritmo das políticas de segurança?
4abbd5a42a724da18ffa41b94bc5a5b8;['Do que consiste a aplicação da gestão do conhecimento?'];Do que consiste a aplicação da gestão do conhecimento?
9e4f2327dd7f4f6cbae6939ab689b253;['Em que os gestores devem se atentar para as empresas que fornecem os recursos tecnológicos?'];Em que os gestores devem se atentar para as empresas que fornecem os recursos tecnológicos?
5ad7ec48d7b24069bebc0f3848d3b66d;['Do que a tomada de decisão no setor público de saúde é extremamente dependente?'];Do que a tomada de decisão no setor público de saúde é extremamente dependente?
ad16bf63128d408fbe8bfd7abaedbcd8;['Em que os sistemas de informação de saúde são de extrema importância?'];Em que os sistemas de informação de saúde são de extrema importância?
71ac22147ac8441fbc10b432370c4c6c;['Desde quando existem as tecnologias de classificação e organização de informações?'];Desde quando existem as tecnologias de classificação e organização de informações?
e5d7007ea34f4eaf8cd556e08994e07a;['O que as tecnologias da informação incluem além dos componentes de máquina?'];O que as tecnologias da informação incluem além dos componentes de máquina?
a2b51f36c83a48f4a993bf6a397bbc1c;['Onde os esquemas podem ser incluídos?'];Onde os esquemas podem ser incluídos?
f6ddbaba81fb46cd8b95f18cc58b0ef2;['Qual um exemplo de tecnologias intelectuais usadas para lidar com o ciclo da informação?'];Qual um exemplo de tecnologias intelectuais usadas para lidar com o ciclo da informação?
c330f27f8f4d49e2b6cc95fb205cab76;['Com o que os computadores eram incompartíveis até 1960?'];Com o que os computadores eram incompartíveis até 1960?
769d56e6a0e84e84b5b1f7e24cc720f8;['O que a transformação das telecomunicações em uma base tecnológica levou as empresas a fazerem?'];O que a transformação das telecomunicações em uma base tecnológica levou as empresas a fazerem?
7fcb861e791940008a1e4204e30492ce;['O que ocorreu em 1970 que tornou as telecomunicações uma base tecnológica?'];O que ocorreu em 1970 que tornou as telecomunicações uma base tecnológica?
24a795e5e80a40f9acf63c025923bdcb;['O que os computadores começaram a se tornar em 1960?'];O que os computadores começaram a se tornar em 1960?
9239d8d17edf4f5fa2d1c489b03a1f84;['O que é CPDs?'];O que é CPDs?
cb52bda90cca4d8f8ff8f72459167f32;['Onde ocorria o tratamento das informações nas empresas?'];Onde ocorria o tratamento das informações nas empresas?
1133c29b5e0640b29263e5b1f194c2e9;['Pelo que os avanços da informática eram puxados em 1960?'];Pelo que os avanços da informática eram puxados em 1960?
a615e355f5e540839943856a2b730959;['Por que as aplicações eram construídas do zero em 1960?'];Por que as aplicações eram construídas do zero em 1960?
96e8ce565bb2431d89c19b2c7734377b;['O que liberou o uso da TI nas empresas do mundo todo?'];O que liberou o uso da TI nas empresas do mundo todo?
df2911c85c8141c2b5ccd67c184b9678;['O que é CSU?'];O que é CSU?
130643c20b5e4d58b0a0cd118bdd61fa;['Para que os usuários consultavam os CSU?'];Para que os usuários consultavam os CSU?
c6052966e07a400f878c8588f60eb65e;['Para quem foi criado os programas de “consciencialização gerencial”?'];Para quem foi criado os programas de “consciencialização gerencial”?
fab070abca8f458b9bdf85afcd7ed612;['Quando o termo “Tecnologia da Informação” passou a ser mais usado?'];Quando o termo “Tecnologia da Informação” passou a ser mais usado?
7c6c4a5666c94361a78682c507d864ab;['Como ficaram conhecidas a série de inovações trazidas pelos pacotes de software combinados com a flexibilidade dos terminais?'];Como ficaram conhecidas a série de inovações trazidas pelos pacotes de software combinados com a flexibilidade dos terminais?
d85eb1525890489388c8e82f5b48941b;['Em que os CPDs se transformaram com o surgimento dos SGBDs?'];Em que os CPDs se transformaram com o surgimento dos SGBDs?
d737529e861540a0aa33d277d981a28e;['O que a flexibilização do terminal permitiu ao computador?'];O que a flexibilização do terminal permitiu ao computador?
0b70044075784d24ae6743c4ebb9c0e9;['O que começou a abrir novas opções para a transformação de dados em informação?'];O que começou a abrir novas opções para a transformação de dados em informação?
e1b65b2444484efa9a6b4f4d41b9d166;['O que é SGBDs?'];O que é SGBDs?
a2e29f661fc544b7b571d3b71c059331;['Quem mais resistiu às transformações dos CPDs?'];Quem mais resistiu às transformações dos CPDs?
b11d5b1f4a1c4f69b982320656943681;['O que a integração tecnológica flexibilizou?'];O que a integração tecnológica flexibilizou?
a794baa9a96b4c438304f34e6a976679;['O que se tornou essencial nos departamentos de sistemas?'];O que se tornou essencial nos departamentos de sistemas?
9d787ca422f2409f90a1d84f7fe1c16c;['O que é EDI?'];O que é EDI?
c022e0c917d148d784d2594b4652e20b;['Qual elemento de TI é indispensável em uma organização?'];Qual elemento de TI é indispensável em uma organização?
36ae775a973e4b2db6c200e972a98b83;['Para que cada profissional tem um papel nas organizações?'];Para que cada profissional tem um papel nas organizações?
71c1aaa7557b452b853ac763f8971bc4;['Quem atua nos segmentos relacionados a Tecnologia da Informação?'];Quem atua nos segmentos relacionados a Tecnologia da Informação?
ade01302fbdb4e5cba6388531069f86b;['Quem é responsável por criar e desenvolver novas tecnologias?'];Quem é responsável por criar e desenvolver novas tecnologias?
5c2532f9e99944ac9f2a7efa0675f696;['A tecnologia da informação pode se tornar um instrumento de quê?'];A tecnologia da informação pode se tornar um instrumento de quê?
ac008fbebca8499294b1db9c95e6396e;['Em que a tecnologia da informação pode contribuir?'];Em que a tecnologia da informação pode contribuir?
4f1178e95d7f490db7e0868a08e8e709;['O que trata a TI na área de informática?'];O que trata a TI na área de informática?
840126ae10ad432d8cc8804b96915ed6;['O que é TI?'];O que é TI?
