id;sentencas;documento;respondivel
5727e856ff5b5019007d981a;['Who rebuilt Westminster Abbey?'];Who rebuilt Westminster Abbey?;1
57319a95e17f3d1400422261;['What platform was launched in Aug of 2015?'];What platform was launched in Aug of 2015?;1
5726871ff1498d1400e8e2d6;['What is the city of Bath famous for'];What is the city of Bath famous for;1
5a79dfc117ab25001a8a0137;['What is highly recommended by medical experts for female players?'];What is highly recommended by medical experts for female players?;0
5ad15058645df0001a2d171b;['What types of films did William Curtis produce?'];What types of films did William Curtis produce?;0
5acfd2ec77cf76001a6861fa;['Beginning in what century did English immigrants from Scotland found Presbyterian churches?'];Beginning in what century did English immigrants from Scotland found Presbyterian churches?;0
573004bf947a6a140053cf5a;['Who was the first democratically elected president of Egypt?'];Who was the first democratically elected president of Egypt?;1
5ad283add7d075001a429854;['What was the 1988 hit theme released by KMS?'];What was the 1988 hit theme released by KMS?;0
5acd209007355d001abf35ec;['U+FFFE is equated to what?'];U+FFFE is equated to what?;0
572798dddd62a815002ea189;['What typically happens when digimon are killed?'];What typically happens when digimon are killed?;1
572b87a334ae481900deae71;['What type of orthography did Old Czech lack?'];What type of orthography did Old Czech lack?;1
572e85a3cb0c0d14000f123e;['Why did Feynman decide to turn down an offer from the Institute of Advanced Study?'];Why did Feynman decide to turn down an offer from the Institute of Advanced Study?;1
5a67209ff038b7001ab0c223;['How was the table used?'];How was the table used?;0
572829d9ff5b5019007d9e5a;['What branch does the United States want to limit under the federalist model?'];What branch does the United States want to limit under the federalist model?;1
5a6fe5818abb0b001a676026;['What was implemented with strict expectations?'];What was implemented with strict expectations?;0
56cf3297aab44d1400b88e12;['In what year was Fort Hamilton founded?'];In what year was Fort Hamilton founded?;1
571b212d9499d21900609c28;['In what places were asphalt used as waterproofing?'];In what places were asphalt used as waterproofing?;1
5a77838c2d6d7f001a4a9fef;['Which ancient texts began to see more study after governments were formed?'];Which ancient texts began to see more study after governments were formed?;0
5a0c9832f5590b0018dab493;['What was used to classify the Amazon population into four categories'];What was used to classify the Amazon population into four categories;0
570d7049b3d812140066d93d;['When was the Trieno Liberal?'];When was the Trieno Liberal?;1
5731906a497a88190024903f;['How deities did the Romans have?'];How deities did the Romans have?;1
57269c32708984140094cbaf;['What do many towns encourage'];What do many towns encourage;1
572f75bd04bcaa1900d7699a;['Whom did the Nizam ally with in the late 18th century?'];Whom did the Nizam ally with in the late 18th century?;1
56d19cf4e7d4791d00902079;['What is Atticus shooting the rabid dog symbolic of?'];What is Atticus shooting the rabid dog symbolic of?;1
5ad50dc65b96ef001a10ab09;['How many tons of paper are wasted per year in Europe?'];How many tons of paper are wasted per year in Europe?;0
56e7853a37bdd419002c408b;['Who fled with the Jin court to the South?'];Who fled with the Jin court to the South?;1
572f91a0947a6a140053ca75;['What was the name given to the slaughter of the Armenians between 1894-1896?'];What was the name given to the slaughter of the Armenians between 1894-1896?;1
57274e145951b619008f87ea;['In Nepalese private schools, what is the primary language of instruction?'];In Nepalese private schools, what is the primary language of instruction?;1
5a42ed244a4859001aac73a9;['What did users of XBAND do in Japan?'];What did users of XBAND do in Japan?;0
57289c362ca10214002da4c1;['Who was the only female sultana to be enthroned in a Indo-Islamic empire?'];Who was the only female sultana to be enthroned in a Indo-Islamic empire?;1
5a4e9da7755ab9001a10f538;['When do large aircraft request to use a circuit?'];When do large aircraft request to use a circuit?;0
5a7b359f21c2de001afe9dd4;['What is the only community of its kind in the US?'];What is the only community of its kind in the US?;0
573247070fdd8d15006c68c7;"[""What is the Jehovah Witnesses' leadership said to provide?""]";What is the Jehovah Witnesses' leadership said to provide?;1
57284314ff5b5019007da03b;['In what areas are comb filters most likely to lose detail?'];In what areas are comb filters most likely to lose detail?;1
5a68fee48476ee001a58a9ad;['What type of machinery does Punjab not produce?'];What type of machinery does Punjab not produce?;0
56f7477aa6d7ea1400e1714b;['What two factors determine whether it is possible to withdraw from a treaty?'];What two factors determine whether it is possible to withdraw from a treaty?;1
5709535eefce8f15003a7df5;['How is Houston Public Radio funded?'];How is Houston Public Radio funded?;1
5a848a6d7cf838001a46a8eb;['What is a key factor for the ESA?'];What is a key factor for the ESA?;0
572a600cfed8de19000d5bbd;['What palace was the place of creation for illustrated manuscripts?'];What palace was the place of creation for illustrated manuscripts?;1
5a67e29d8476ee001a58a757;['What was the first state to have set educational standards?'];What was the first state to have set educational standards?;0
57277f175951b619008f8b60;['What was the name of the Swiss civil war in 1839?'];What was the name of the Swiss civil war in 1839?;1
5733cd504776f41900661291;['Mariel Zagunis is notable for winning what?'];Mariel Zagunis is notable for winning what?;1
573029cd947a6a140053d1f1;['What changes were made to the BSoD?'];What changes were made to the BSoD?;1
5a61378ee9e1cc001a33d01e;['What is the length of gymnast head bands?'];What is the length of gymnast head bands?;0
570c2effec8fbc190045bd52;['What was the Top Hoodlum Program a response to?'];What was the Top Hoodlum Program a response to?;1
57329c6ed6dcfa19001e8a1c;['What supercontinent prevailed during the Permian era?'];What supercontinent prevailed during the Permian era?;1
5a8dcc61df8bba001a0f9c48;['Where was Feynman imprisoned after his work at Los Alamos?'];Where was Feynman imprisoned after his work at Los Alamos?;0
572634a1271a42140099d75c;"[""The Orlov Revolt was for which nation's supposed benefit?""]";The Orlov Revolt was for which nation's supposed benefit?;1
572aaea4111d821400f38caa;['How did Republicans attack Kerry?'];How did Republicans attack Kerry?;1
5ad3f258604f3c001a3ff8a7;['What was the name of the fisherman in lore that saw a vision of Saint Paul near the Abbey?'];What was the name of the fisherman in lore that saw a vision of Saint Paul near the Abbey?;0
57265427f1498d1400e8dc23;['Which term is criticized as having abstract overreach?'];Which term is criticized as having abstract overreach?;1
5725ff8238643c19005acf49;['Which company provides train service in Fresno?'];Which company provides train service in Fresno?;1
5a39f6a32f14dd001ac72683;['When was the marsupial mother from the Cretaceous dated to?'];When was the marsupial mother from the Cretaceous dated to?;0
57265737708984140094c2fb;"[""When did the WIPO adopt 'The Geneva Declaration on the Future of the World Intellectual Property Organization'?""]";When did the WIPO adopt 'The Geneva Declaration on the Future of the World Intellectual Property Organization'?;1
56e786c937bdd419002c40ac;['In what district are these sculptural pieces located?'];In what district are these sculptural pieces located?;1
573246afb9d445190005e989;['What happened when Eisenhower was threatened with a court martial for his support for offensive tank tactics?'];What happened when Eisenhower was threatened with a court martial for his support for offensive tank tactics?;1
5727d6782ca10214002d97b8;['What is the largest company in Oklahoma?'];What is the largest company in Oklahoma?;1
5a650f65c2b11c001a425bc6;['what was established at Eridu in the 53rd century BC?'];what was established at Eridu in the 53rd century BC?;0
5ace3dd532bba1001ae4a00c;['Where does Ann Arbor rank among U.S. cities in the number of restaurants per capita?'];Where does Ann Arbor rank among U.S. cities in the number of restaurants per capita?;0
5727c090ff5b5019007d9469;['Where do pipes correspond?'];Where do pipes correspond?;1
5acff7c077cf76001a68669e;['Which lands were primarily populated by western Slavic tribes?'];Which lands were primarily populated by western Slavic tribes?;0
5a4e8846755ab9001a10f4e0;['What levels rose in the atmosphere prior to the ice age?'];What levels rose in the atmosphere prior to the ice age?;0
572b34a6111d821400f38dd4;['What type of philosopher was Spinoza?'];What type of philosopher was Spinoza?;1
5726a5525951b619008f78e0;['When was the Parental Leave directive created?'];When was the Parental Leave directive created?;1
5acd6c4a07355d001abf4182;['What style is the Palais du Rhin?'];What style is the Palais du Rhin?;0
57282f40ff5b5019007d9eb7;['Who wrote The City of God?'];Who wrote The City of God?;1
572908deaf94a219006a9fb7;"[""What is France's public radio broadcaster?""]";What is France's public radio broadcaster?;1
572fdb17b2c2fd140056851e;['When was the British Nationality Act passed?'];When was the British Nationality Act passed?;1
572f376004bcaa1900d7678b;['What did radical adaptations seem to have required?'];What did radical adaptations seem to have required?;1
56f8b5149b226e1400dd0e87;['When was the Boat Show first held in Mayflower Park?'];When was the Boat Show first held in Mayflower Park?;1
5acfa1d377cf76001a68560d;['Why did the economy stop expanding?'];Why did the economy stop expanding?;0
56df20e5c65bf219000b3f7a;['What village did Jesus come from?'];What village did Jesus come from?;1
56cd976762d2951400fa6763;['What was the working name for the Wii prior to release?'];What was the working name for the Wii prior to release?;1
5a68ec628476ee001a58a895;['When did the sale of The Blackstone Group assets close?'];When did the sale of The Blackstone Group assets close?;0
572a94c7111d821400f38c0f;['How is royal assent granted within Australia?'];How is royal assent granted within Australia?;1
57277a07f1498d1400e8f91c;['Which animal did Darwin see at a zoo that made him further consider evolution?'];Which animal did Darwin see at a zoo that made him further consider evolution?;1
5a3c86ebcc5d22001a521df8;['How can selfishness be restrained in large groups?'];How can selfishness be restrained in large groups?;0
56ce0f42aab44d1400b8841e;['Which instrument do every one of his compositions include?'];Which instrument do every one of his compositions include?;1
57302bd0a23a5019007fceef;['By what area is the Art institute in Santa Monica?'];By what area is the Art institute in Santa Monica?;1
57342937d058e614000b6a67;['What meats are often used in Portuguese recipes?'];What meats are often used in Portuguese recipes?;1
572785ddf1498d1400e8fabe;['What behavior scandalizes the town?'];What behavior scandalizes the town?;1
572f926ab2c2fd1400568209;['What do dysfunctional people perceive the severity of their pain to be?'];What do dysfunctional people perceive the severity of their pain to be?;1
57289b78ff5b5019007da332;['What musical family does the mandolin come from?'];What musical family does the mandolin come from?;1
57313d51e6313a140071cd75;['For what action was government assistance necessary after the Tuvalu cyclone?'];For what action was government assistance necessary after the Tuvalu cyclone?;1
5726c1ad708984140094d098;['Which kind of fat is generally considered to be healthiest?'];Which kind of fat is generally considered to be healthiest?;1
56d5f9181c85041400946e7e;['What animal is reported to be killed more often than sheep by wolves in Croatia?'];What animal is reported to be killed more often than sheep by wolves in Croatia?;1
57301dd3a23a5019007fcdb5;['What products were exported along with indigo from the Lowcountry?'];What products were exported along with indigo from the Lowcountry?;1
5727ba9f4b864d1900163ba4;['How many categories of existence are there in Dvaitadvaita?'];How many categories of existence are there in Dvaitadvaita?;1
5726ce2fdd62a815002e90db;"[""How many years did it take for Ibn Sina's Book of Healing to be available in Latin?""]";How many years did it take for Ibn Sina's Book of Healing to be available in Latin?;1
56de2fedcffd8e1900b4b642;['What does the IHDI specifically take into account?'];What does the IHDI specifically take into account?;1
5a75028897ca42001a521db3;['What caused the crisis?'];What caused the crisis?;0
5737a25ac3c5551400e51f51;['What causes strain in structures?'];What causes strain in structures?;1
56e9f4805a205f1900d6d336;['Which crime costs over one trillion U.S. dollars every year, world-wide?'];Which crime costs over one trillion U.S. dollars every year, world-wide?;1
5727bb282ca10214002d94fd;['Who developed the 33 1/3 rpm speed record?'];Who developed the 33 1/3 rpm speed record?;1
5725b56a38643c19005acba7;['Where is the Greco-Bactrian Kingdom?'];Where is the Greco-Bactrian Kingdom?;1
5a58feb63e1742001a15cf2e;"[""When was Charles Darwin's theory of evolution published?""]";When was Charles Darwin's theory of evolution published?;0
57302834a23a5019007fcea9;"[""What is Liberia's employment rate?""]";What is Liberia's employment rate?;1
5728abdeff5b5019007da427;['Where is Gerda Abts well know in?'];Where is Gerda Abts well know in?;1
5728f6bc6aef0514001548ed;['What did Oda mean?'];What did Oda mean?;1
5a3e90275a76c5001a3a834d;['What road helped the Phoenicians trade with the Arabs?'];What road helped the Phoenicians trade with the Arabs?;0
5ad0af09645df0001a2d003e;['In what year was the obelisk of Aksum carved?'];In what year was the obelisk of Aksum carved?;0
5acd600907355d001abf3f9c;"[""What is the country's largest medical research in North Carolina?""]";What is the country's largest medical research in North Carolina?;0
5724e3020a492a1900435658;['Who did Victoria reappoint to the position after the Bedchamber Crisis?'];Who did Victoria reappoint to the position after the Bedchamber Crisis?;1
5a5160dace860b001aa3fd71;['Where do people benefit from mild climate?'];Where do people benefit from mild climate?;0
5ad257e8d7d075001a428da1;['What did Hobart not want the friars to reach?'];What did Hobart not want the friars to reach?;0
57276cfdf1498d1400e8f7ce;"['What was the name of the group that once utilized West Rock as a hideout, known colloquially as ""The Three Judges?""']";"What was the name of the group that once utilized West Rock as a hideout, known colloquially as ""The Three Judges?""";1
572b4afc34ae481900dead7d;['What did Spain build to protect their fleet at Guam?'];What did Spain build to protect their fleet at Guam?;1
5ace319832bba1001ae49d81;['What outer-ring suburbs were more densely populated than Ann Arbor?'];What outer-ring suburbs were more densely populated than Ann Arbor?;0
56d0fc6417492d1400aab6ec;['What almost killed Gautama in his pursuit?'];What almost killed Gautama in his pursuit?;1
5730d135b54a4f140068cc8b;['What is a Broken Arrow incident in nuclear security?'];What is a Broken Arrow incident in nuclear security?;1
5ad0457b77cf76001a686f6b;['Following the Liberal victory in 2015, standing orders were changed to do what?'];Following the Liberal victory in 2015, standing orders were changed to do what?;0
5a271a77c93d92001a4003ed;['Who did not see the human nature of Jesus and Mary as equally holy?'];Who did not see the human nature of Jesus and Mary as equally holy?;0
5728a0da2ca10214002da4e8;"[""In addition to the head and abdomen, what is the other major section of an insect's body?""]";In addition to the head and abdomen, what is the other major section of an insect's body?;1
57335f23d058e614000b595f;['How does Whitehead say a dog may interpret the presence of a chair?'];How does Whitehead say a dog may interpret the presence of a chair?;1
572ff5fcb2c2fd1400568659;['What is the name of the old north branch of the Rhine?'];What is the name of the old north branch of the Rhine?;1
5726a950dd62a815002e8c4b;['When was the bronze age?'];When was the bronze age?;1
5ad49d7cba00c4001a268de2;['What did the Personal Use License disallow?'];What did the Personal Use License disallow?;0
56cbd2356d243a140015ed66;"[""What was Frédéric's nationalities?""]";What was Frédéric's nationalities?;1
5acff5ec77cf76001a686652;['What is the deepest and longest canyon in the world?'];What is the deepest and longest canyon in the world?;0
56df8c1e4a1a83140091eb1d;['Who did Bell meet in 1874?'];Who did Bell meet in 1874?;1
57345ceb879d6814001ca56c;['In what town is a coal-fired plant that provides power to Richmond located?'];In what town is a coal-fired plant that provides power to Richmond located?;1
5a21d5c18a6e4f001aa08f42;['Who said that Canon law has little influence in contemporary society?'];Who said that Canon law has little influence in contemporary society?;0
5ad34c0b604f3c001a3fdca7;['How much did it cost to make one 40 GB PS3?'];How much did it cost to make one 40 GB PS3?;0
5ad26061d7d075001a428fcf;['Where is Jamaican Creole spoken?'];Where is Jamaican Creole spoken?;0
5736342b506b47140023658f;['When did the Arabian oryx become extinct?'];When did the Arabian oryx become extinct?;1
56fb7490b28b3419009f1d5e;['Along with Sweden and Norway, what country saw missionary activity in the 9th and 10th centuries?'];Along with Sweden and Norway, what country saw missionary activity in the 9th and 10th centuries?;1
5a3636d5788daf001a5f878f;['What has grown in a remote part of the country?'];What has grown in a remote part of the country?;0
5ad2306ed7d075001a4286ca;['What was closed in order to film a fight sequence using a boat?'];What was closed in order to film a fight sequence using a boat?;0
5732388ae99e3014001e6599;"['When did the allies spot Ozawa\'s ""Northern Force""?']";"When did the allies spot Ozawa's ""Northern Force""?";1
5706cfe02eaba6190074ad15;['What is highly labile?'];What is highly labile?;1
57280f8b4b864d190016436b;['Promulgation of an Act of Tynwald originally consisted of reading it in English and which other language?'];Promulgation of an Act of Tynwald originally consisted of reading it in English and which other language?;1
5731599ee6313a140071ce68;['During what time period did the German Empire use the colors red white and black?'];During what time period did the German Empire use the colors red white and black?;1
5a46ed955fd40d001a27dcf5;['How many barrels per day does Cairn extract now?'];How many barrels per day does Cairn extract now?;0
5ad22fe9d7d075001a4286a4;['The production faced support from a variety of what groups?'];The production faced support from a variety of what groups?;0
571aab8910f8ca14003052ba;['What did the orthodox leaders believe?'];What did the orthodox leaders believe?;1
5726a714dd62a815002e8c14;['Whose administration repealed the Paymaster General Act?'];Whose administration repealed the Paymaster General Act?;1
5728b4714b864d1900164c70;['Who made the first US mandolin?'];Who made the first US mandolin?;1
573058992461fd1900a9cda2;['What have general been prudent about?'];What have general been prudent about?;1
56df771d5ca0a614008f9acd;['Which BMX Champion had a park named after them in Oklahoma City?'];Which BMX Champion had a park named after them in Oklahoma City?;1
57296f966aef051400154ea5;['What two people discovered the electrochemical properties of zinc?'];What two people discovered the electrochemical properties of zinc?;1
57277abc5951b619008f8ae8;['Where did the major industrial base appear in North Carolina?'];Where did the major industrial base appear in North Carolina?;1
5acd410907355d001abf3a85;['What was the name of the purity law that reulated beer in 1500?'];What was the name of the purity law that reulated beer in 1500?;0
56f72db03d8e2e1400e373e0;['Who was the principal flute for the Vienna Philharmonic in 1996?'];Who was the principal flute for the Vienna Philharmonic in 1996?;1
5727f4bcff5b5019007d9930;['For freshman enrolling in the class of 2019, what was the interquartile range on the SAT for math?'];For freshman enrolling in the class of 2019, what was the interquartile range on the SAT for math?;1
5a4e82d9755ab9001a10f4ab;['What period is a minor division in the geologic timescale?'];What period is a minor division in the geologic timescale?;0
572fd6aa04bcaa1900d76da3;['If an extraordinary election is held within less than six months before the date of an ordinary election, what does it do to the ordinary election?'];If an extraordinary election is held within less than six months before the date of an ordinary election, what does it do to the ordinary election?;1
5ace7db532bba1001ae4a80a;['Screen print epoxy ink is commonly used why?'];Screen print epoxy ink is commonly used why?;0
572cad7e750c471900ed4cc7;['Why does Congress give generalized powers to federal agencies?'];Why does Congress give generalized powers to federal agencies?;1
56f89b409b226e1400dd0cb3;['Who did Virgil recite Books 2, 4, and 6 of the Aeneid to?'];Who did Virgil recite Books 2, 4, and 6 of the Aeneid to?;1
56de4b924396321400ee279e;['How many years of study would it take to obtain a degree from a polytechnic in Singapore?'];How many years of study would it take to obtain a degree from a polytechnic in Singapore?;1
56dde0a49a695914005b963a;['In what country are polytechnic schools designated uniquely from academic universities?'];In what country are polytechnic schools designated uniquely from academic universities?;1
5ad27d08d7d075001a4296ac;['What are the Fingers TR-808, TR-909, and TB 303 examples of?'];What are the Fingers TR-808, TR-909, and TB 303 examples of?;0
571a94a24faf5e1900b8aabd;['Do some ethnic groups have concerns about census changes?'];Do some ethnic groups have concerns about census changes?;1
5a4eb97daf0d07001ae8cbfb;['What connected Europe and Greenland?'];What connected Europe and Greenland?;0
5ace411a32bba1001ae4a0a3;['The Continue Online Piracy Act and Protect IP Act stirred up what?'];The Continue Online Piracy Act and Protect IP Act stirred up what?;0
57279793dd62a815002ea15b;['What grade do Amish children need to pass in order to be able to work for their families?'];What grade do Amish children need to pass in order to be able to work for their families?;1
5709b6d7ed30961900e8444f;['What was the highest building in Houston completed in 1982?'];What was the highest building in Houston completed in 1982?;1
570a82334103511400d597b5;['In what parts of Scotland was Old English spoken?'];In what parts of Scotland was Old English spoken?;1
56f8aa3e9e9bad19000a029f;['What ports were the Portuguese restricted to?'];What ports were the Portuguese restricted to?;1
570979ba200fba1400368045;['What is communication viewed as?'];What is communication viewed as?;1
56f8dcbe9e9bad19000a061c;"[""Along with the Queen Mary 2 and Queen Victoria, which third ship must be present for the 'Arrival of the Three Queens'?""]";Along with the Queen Mary 2 and Queen Victoria, which third ship must be present for the 'Arrival of the Three Queens'?;1
5727e25f3acd2414000deef9;['what is another name for a high-surrogate code point?'];what is another name for a high-surrogate code point?;1
5a6b9bf84eec6b001a80a4a3;['What are always a manifestation of artery disease?'];What are always a manifestation of artery disease?;0
5ad2c87ed7d075001a42a204;['For freshman enrolling in the class of 2017, what was the interquartile range on the SAT for math?'];For freshman enrolling in the class of 2017, what was the interquartile range on the SAT for math?;0
5a60de02e9e1cc001a33cdb6;['What does the lack of moisture in the Sahara cause?'];What does the lack of moisture in the Sahara cause?;0
56df4c368bc80c19004e4a29;['How many square miles is Oklahoma City?'];How many square miles is Oklahoma City?;1
573191fe05b4da19006bd2c9;['What is usually the purpose of a tile mosaic in pools?'];What is usually the purpose of a tile mosaic in pools?;1
5a60fc3ae9e1cc001a33cdfe;['What title is Pope Pius XI known by in Turkey?'];What title is Pope Pius XI known by in Turkey?;0
5a36ff0395360f001af1b3ba;['What calendar was last used on Friday, October 15 1582?'];What calendar was last used on Friday, October 15 1582?;0
5a738a2d53a187001ae63249;"[""What was the name of the Comcast employee that changed Ricardo's name?""]";What was the name of the Comcast employee that changed Ricardo's name?;0
56e8e01299e8941900975eea;['Who attacked the abbey?'];Who attacked the abbey?;1
5ace7b6532bba1001ae4a7c0;"[""What does 'chaetae' no longer mean?""]";What does 'chaetae' no longer mean?;0
5ad2bb5fd7d075001a42a080;['During what war did the Western Allies cross the Rhine bridge at Arnhem?'];During what war did the Western Allies cross the Rhine bridge at Arnhem?;0
570c29ffec8fbc190045bce8;['What increased the powers of the FBI?'];What increased the powers of the FBI?;1
572846aa4b864d1900164895;['How did the first Gulf War end?'];How did the first Gulf War end?;1
572c061cdfb02c14005c6b6e;['Name a famous pantheist?'];Name a famous pantheist?;1
5ace472c32bba1001ae4a184;['What did Karim Jawed post on his YouTube Channel in response to the policy change?'];What did Karim Jawed post on his YouTube Channel in response to the policy change?;0
56d9e6b9dc89441400fdb8e3;['What is the evaluator called in a breed show?'];What is the evaluator called in a breed show?;1
5730b5b4069b531400832299;['Who was the Lady Sacred Mountain?'];Who was the Lady Sacred Mountain?;1
5732ac07328d981900602001;['Who policed mortgage originators and maintained relatively high standards prior to 2003?'];Who policed mortgage originators and maintained relatively high standards prior to 2003?;1
5a7a666521c2de001afe9bc7;['What is the unofficial, central bank for the euro?'];What is the unofficial, central bank for the euro?;0
5ad3d5d6604f3c001a3ff2e1;"['What happens to a Jehovah\'s Witness that is determined to be ""inactive""?']";"What happens to a Jehovah's Witness that is determined to be ""inactive""?";0
57305116396df9190009605b;['What do students finishing senior secondary school get?'];What do students finishing senior secondary school get?;1
5acf612677cf76001a684ce0;"[""What colors are worn by KU's non-athletic teams?""]";What colors are worn by KU's non-athletic teams?;0
573284fdb3a91d1900202e0a;['They introduced it in response to what?'];They introduced it in response to what?;1
57302525a23a5019007fce5d;['The Council of Ministers is appointed and supervised by who?'];The Council of Ministers is appointed and supervised by who?;1
5726b36add62a815002e8d58;['During 1979-2015, Legislative Assembly terms lasted no longer than how many years?'];During 1979-2015, Legislative Assembly terms lasted no longer than how many years?;1
572679a5f1498d1400e8e100;['What uses an internal memory state?'];What uses an internal memory state?;1
5ad2f9f5604f3c001a3fda7d;['In what year did cardinal bishops have the powers of governance over suburbicarian sees?'];In what year did cardinal bishops have the powers of governance over suburbicarian sees?;0
5acfcfd677cf76001a68614f;['What is caused by inhaling freshly formed zinc hydroxide?'];What is caused by inhaling freshly formed zinc hydroxide?;0
5a7e003d70df9f001a875400;['What did Kant also think of the mind as a part of?'];What did Kant also think of the mind as a part of?;0
5a62a976f8d794001af1c19c;['Who provided financial backing to the United States?'];Who provided financial backing to the United States?;0
57098f5ced30961900e84318;['Tamudic schools are known as what?'];Tamudic schools are known as what?;1
5a7c9a3de8bc7e001a9e1eef;['Kierkegaard eliminated the distinction between what two studies?'];Kierkegaard eliminated the distinction between what two studies?;0
5acd416807355d001abf3aa5;['What is non-mechanical potential energy?'];What is non-mechanical potential energy?;0
5acfa5af77cf76001a6856fc;['What put Canadian Freemasonry at risk?'];What put Canadian Freemasonry at risk?;0
5a85edd1b4e223001a8e72f7;['What day did Operation Active Endeavour start?'];What day did Operation Active Endeavour start?;0
56f9839d9e9bad19000a09fb;"[""What did Marco Polo call Lin'an when he visited it?""]";What did Marco Polo call Lin'an when he visited it?;1
572732bbdd62a815002e9974;['If instead of producing fabrics, where was India forced to purchase cotton products?'];If instead of producing fabrics, where was India forced to purchase cotton products?;1
5ace5c8932bba1001ae4a3ef;['HOw many stores are there in the Duty Free Shoppers Galleria?'];HOw many stores are there in the Duty Free Shoppers Galleria?;0
572fb14eb2c2fd1400568365;['What days are most games played?'];What days are most games played?;1
56db0f17e7c41114004b4ce9;['Where location was the torch relay started in the city in Paris?'];Where location was the torch relay started in the city in Paris?;1
56dfc3487aa994140058e169;['What are free ISPs similar to?'];What are free ISPs similar to?;1
5a860b6db4e223001a8e73f1;['What is an uncommon word used to mark?'];What is an uncommon word used to mark?;0
5a1103d606e79900185c34d6;['Who is the Digimon Empress?'];Who is the Digimon Empress?;0
572a37a3af94a219006aa8be;['What the name of a state university also located in the city?'];What the name of a state university also located in the city?;1
56cc59cd6d243a140015ef36;['Who eradicated the Sakya viceregal regime?'];Who eradicated the Sakya viceregal regime?;1
5a5171ecce860b001aa3fdb5;['What has been called the Indies since the 20th Century'];What has been called the Indies since the 20th Century;0
5727c9d34b864d1900163d20;['Why did some music lovers frown upon diaphragming?'];Why did some music lovers frown upon diaphragming?;1
570e67a80b85d914000d7e92;['Which market in Melbourne remained strong during the Late-2000s financial crisis and resulted in historically high property prices and rent increases?'];Which market in Melbourne remained strong during the Late-2000s financial crisis and resulted in historically high property prices and rent increases?;1
57277f9d5951b619008f8b69;['Where is the most significant Slovenian festival held?'];Where is the most significant Slovenian festival held?;1
56f8954b9b226e1400dd0c4a;['Who helped finish the Aeneid?'];Who helped finish the Aeneid?;1
572673195951b619008f72ea;['From 2000, Cambodia has surpassed other ASEAN countries in generating GDP on which sector?'];From 2000, Cambodia has surpassed other ASEAN countries in generating GDP on which sector?;1
5726aad5708984140094cd5e;['What switches the input of most DC motors?'];What switches the input of most DC motors?;1
57070d4b9e06ca38007e932e;['Who was offended by Clinton being referred to as black?'];Who was offended by Clinton being referred to as black?;1
5acead9532bba1001ae4b00a;['What language has surpassed English as a Jewish vernacular?'];What language has surpassed English as a Jewish vernacular?;0
572891182ca10214002da47c;['In which work published in 1934 did Popper introduce his theories centered around falsifiability?'];In which work published in 1934 did Popper introduce his theories centered around falsifiability?;1
570e5bf50b85d914000d7e6c;['Since what date has Sanskrit been offered as a language option in the U.S.?'];Since what date has Sanskrit been offered as a language option in the U.S.?;1
5ad4f0d05b96ef001a10a6f3;['What prominent people do not wear red because they can be easily found in a crowd?'];What prominent people do not wear red because they can be easily found in a crowd?;0
571cd703dd7acb1400e4c186;['What does the film of oxide on metals delay?'];What does the film of oxide on metals delay?;1
57094edcefce8f15003a7de0;['What is the largest annual event held in Houston?'];What is the largest annual event held in Houston?;1
5706e4d990286e26004fc72b;['Which Journalist was sued for publishing discriminatory comments?'];Which Journalist was sued for publishing discriminatory comments?;1
5ace5b7132bba1001ae4a3b7;"[""Who's Patent Asphalte Company was established in 1988?""]";Who's Patent Asphalte Company was established in 1988?;0
5ad17f87645df0001a2d1e58;['Who read the biography about Queen Victoria that is now considered to be out of date?'];Who read the biography about Queen Victoria that is now considered to be out of date?;0
5a124e006614be00188f24d3;['What is what is the name of the team of North American priests?'];What is what is the name of the team of North American priests?;0
5ad19089645df0001a2d1f8e;['In what year was a new type of red LED produced?'];In what year was a new type of red LED produced?;0
5a0f2044d7c85000188645a4;['US territories of Puerto Rico Virgin Islands and Cuba are located where?'];US territories of Puerto Rico Virgin Islands and Cuba are located where?;0
572842553acd2414000df7ea;['What sacred texts are some of the oldest in India?'];What sacred texts are some of the oldest in India?;1
5a83781fe60761001a2eb749;['What is responsible for scheduling all programs?'];What is responsible for scheduling all programs?;0
5a7d116470df9f001a874f5a;['What did Ancient Asian literature put heavy emphasis on?'];What did Ancient Asian literature put heavy emphasis on?;0
5a2c85a0bfd06b001a5aebbf;['What did 30 Serbs see themselves over a span of 350 years?'];What did 30 Serbs see themselves over a span of 350 years?;0
57312bb0497a881900248c01;['How did the Chongzhen Emporer die?'];How did the Chongzhen Emporer die?;1
5a5918ff3e1742001a15cf7e;['What do unstable isotope studies indicate?'];What do unstable isotope studies indicate?;0
572826494b864d19001645b5;"[""What divides annelids' segments internally?""]";What divides annelids' segments internally?;1
5727f3a63acd2414000df0bb;['Despite FDA approval, how much more likely to die are patients who take bedaquiline in addition to the standard TB regimen?'];Despite FDA approval, how much more likely to die are patients who take bedaquiline in addition to the standard TB regimen?;1
5a4c43b77a6c4c001a2bbbca;['what is blocked buy the surface low pressure?'];what is blocked buy the surface low pressure?;0
5acd1e2007355d001abf35b3;['What occurs in sound clusters?'];What occurs in sound clusters?;0
573368ba4776f41900660a4b;['What did Whitehead believe was necessary for an entity to have meaning and value?'];What did Whitehead believe was necessary for an entity to have meaning and value?;1
573409784776f4190066176c;['When did Kino found the del Bac mission?'];When did Kino found the del Bac mission?;1
